Protein,Gene Ontology (biological process) Count,Gene Ontology (molecular function) Count,Gene Ontology (cellular component) Count
SEM3E_HUMAN,14,3,3
MPRD_HUMAN,6,4,10
ECM11_YEAST,7,0,3
PCGF6_HUMAN,4,1,4
FRIL_HUMAN,3,4,9
ZSWM2_HUMAN,3,2,0
MCLN1_HUMAN,13,11,14
CV031_HUMAN,0,0,0
SC11C_HUMAN,1,2,2
CD1E_HUMAN,5,3,9
GLT10_HUMAN,2,3,2
P4R3A_HUMAN,1,1,5
RRP8_YEAST,3,2,3
YJ112_YEAST,0,0,2
FEN2_YEAST,3,1,4
TM1L1_HUMAN,6,6,8
NPT1_HUMAN,7,2,3
NMDZ1_HUMAN,25,11,17
RGN_HUMAN,19,4,2
FNBP4_HUMAN,0,0,1
RGL3_HUMAN,1,1,2
TAF11_YEAST,3,2,2
F241A_HUMAN,0,0,3
OR4X2_HUMAN,0,2,1
LMBL2_HUMAN,2,4,2
COA6_HUMAN,3,2,4
KPR2_YEAST,4,4,2
NGG1_YEAST,3,1,4
RPA43_HUMAN,3,0,2
TEX11_HUMAN,13,0,2
KIF1A_HUMAN,9,6,9
AMNLS_HUMAN,6,2,11
TR64B_HUMAN,3,2,1
UNC5C_HUMAN,11,4,8
GLTD2_HUMAN,2,2,1
YP22A_YEAST,0,0,0
YND1_YEAST,4,6,3
ZO1_HUMAN,22,3,14
ML12A_HUMAN,1,1,4
OR3A1_HUMAN,1,2,1
TVB42_HUMAN,2,0,2
YIG7_YEAST,0,0,2
NAA35_HUMAN,3,0,5
SH22A_HUMAN,4,1,2
KCNJ1_HUMAN,2,4,2
RTS2_YEAST,0,2,2
HSF5_HUMAN,4,5,2
BRSK1_HUMAN,19,9,10
LFG2_HUMAN,12,0,5
FBX9_HUMAN,7,2,4
YIF8_YEAST,0,0,0
ATC4_YEAST,5,10,6
COS6_YEAST,1,0,3
MSRB1_HUMAN,3,4,3
PDX1_HUMAN,37,6,5
YNL5_YEAST,0,0,3
MAP1S_HUMAN,14,7,16
IFT74_HUMAN,12,2,7
BBIP1_HUMAN,8,0,4
YP197_YEAST,0,0,0
RL4A_YEAST,1,2,3
TRM3_YEAST,3,3,1
NEUA_HUMAN,3,1,3
MED16_HUMAN,6,3,5
TRIM3_HUMAN,8,4,4
AFDDT_HUMAN,0,0,0
ALR1_YEAST,3,2,2
CPEB3_HUMAN,13,7,12
NISCH_HUMAN,5,5,10
RTN1_YEAST,7,0,8
PML1_YEAST,4,1,5
CUL4B_HUMAN,14,1,7
LMAN1_HUMAN,8,3,11
ARSF_HUMAN,0,2,2
CA220_HUMAN,0,0,0
E41L2_HUMAN,4,4,9
PKP4_HUMAN,6,1,16
LV327_HUMAN,2,1,4
O2T11_HUMAN,1,2,1
RIR1_YEAST,1,4,3
ZN596_HUMAN,1,3,1
TAF9B_HUMAN,6,3,3
ZN783_HUMAN,0,4,1
YB085_YEAST,0,0,2
DSD1_YEAST,3,2,0
DDX56_HUMAN,5,6,4
SPR2E_HUMAN,3,2,3
MFHA1_HUMAN,16,3,1
SPEM2_HUMAN,0,0,1
SMTN_HUMAN,3,2,5
HES3_HUMAN,3,3,2
PHSG_YEAST,1,4,1
DSS4_YEAST,3,2,2
LEUTX_HUMAN,1,2,3
SARG_HUMAN,0,0,4
MSP1_YEAST,3,3,3
RFIP2_HUMAN,7,4,7
YKO7_YEAST,0,0,0
S35F6_HUMAN,2,1,7
IMA8_HUMAN,6,2,6
COG4_YEAST,5,0,3
MX1_HUMAN,10,4,8
RHO5_YEAST,9,3,9
KI20A_HUMAN,6,5,8
ZNF69_HUMAN,1,4,1
IMA6_HUMAN,2,2,4
K1C18_HUMAN,7,4,13
GAN_HUMAN,2,0,4
CASQ2_HUMAN,16,4,7
DUF1_YEAST,1,1,1
NFIC_HUMAN,5,5,4
H90B4_HUMAN,4,5,4
GRCR1_HUMAN,6,0,3
YJ197_YEAST,0,0,0
SAM3_YEAST,4,4,3
SUB1_YEAST,13,3,4
DGKI_HUMAN,6,3,13
O52P1_HUMAN,0,2,1
YV018_HUMAN,0,0,0
F90AB_HUMAN,0,0,0
MACA2_HUMAN,1,3,0
REC19_HUMAN,1,1,2
EVI2B_HUMAN,6,0,1
MUC21_HUMAN,1,0,2
ZN398_HUMAN,3,3,1
IQCC_HUMAN,0,0,0
EMX2_HUMAN,13,3,3
DUTL_HUMAN,2,2,0
YML33_YEAST,0,0,1
TMM33_HUMAN,7,0,4
CTU1_HUMAN,4,2,2
PDLI7_HUMAN,6,3,9
Z804B_HUMAN,0,1,1
SO1A2_HUMAN,5,5,4
ECI1_YEAST,1,1,2
YO002_HUMAN,0,0,1
OR5V1_HUMAN,1,2,1
LGR6_HUMAN,9,4,3
CP1A2_HUMAN,24,13,2
TIM50_HUMAN,5,7,7
CUBN_HUMAN,8,5,16
TBC14_HUMAN,4,2,6
RL36L_HUMAN,1,1,5
TM245_HUMAN,0,0,1
PUF6_YEAST,4,5,6
YP145_YEAST,0,0,0
RM50_HUMAN,1,0,4
DCA15_HUMAN,4,2,1
ZN525_HUMAN,1,3,1
MFG1_YEAST,2,0,3
NMT1_HUMAN,6,3,3
M3K1_HUMAN,3,7,3
TRDV1_HUMAN,3,0,2
YE145_YEAST,0,0,0
SEP11_HUMAN,3,3,10
TMC5B_HUMAN,0,0,1
AN36B_HUMAN,0,1,0
IQGA1_HUMAN,18,15,23
MENT_HUMAN,1,0,1
TGRM1_HUMAN,5,1,4
MAN1_HUMAN,3,2,3
YNI9_YEAST,0,0,0
NUFP1_HUMAN,3,5,10
FAF2_HUMAN,6,5,5
YJ018_HUMAN,0,0,0
APC10_YEAST,7,1,2
VPS54_HUMAN,40,1,10
MCM2_HUMAN,11,9,8
FGFR2_HUMAN,96,7,11
HARS1_HUMAN,4,5,3
PT127_YEAST,2,0,2
TGM2_HUMAN,24,9,12
MYH3_HUMAN,9,6,7
MOG1_YEAST,2,2,1
ZNF66_HUMAN,1,3,1
YH071_YEAST,0,0,0
DAL82_YEAST,2,1,1
F86B2_HUMAN,1,1,1
CO9A1_HUMAN,2,4,5
Z385A_HUMAN,13,5,7
YO292_YEAST,0,0,4
CC175_HUMAN,0,0,0
AGAP1_HUMAN,2,5,1
FACOS_HUMAN,0,0,0
AA3R_HUMAN,11,1,5
ZNF81_HUMAN,1,3,1
DNAI2_HUMAN,4,3,7
TFB4_YEAST,4,1,3
MOT13_HUMAN,1,2,4
AN18A_HUMAN,0,0,0
TMIG1_HUMAN,13,2,6
AFAP1_HUMAN,0,3,4
INT10_HUMAN,2,0,3
RPC5_YEAST,4,0,2
CXL17_HUMAN,8,0,1
KAD6_HUMAN,4,4,7
O10A7_HUMAN,1,2,1
TEDC1_HUMAN,1,0,3
YD250_YEAST,0,0,1
NK2R_HUMAN,13,2,4
PTPRH_HUMAN,2,3,5
FLI1_HUMAN,6,8,5
YCU0_YEAST,0,0,0
TYB4Y_HUMAN,4,1,2
TM201_HUMAN,5,2,5
GPAT3_HUMAN,5,2,2
DHDH_HUMAN,1,3,0
CTRB2_HUMAN,2,1,1
TXLNA_HUMAN,2,1,4
CCG1_HUMAN,5,2,4
ID3_HUMAN,20,5,3
RAMAC_HUMAN,3,3,3
IR3IP_HUMAN,7,0,6
Z585B_HUMAN,1,3,1
INCE_YEAST,7,1,8
ROBO3_HUMAN,6,1,3
O52A4_HUMAN,0,2,1
SO6A1_HUMAN,1,1,1
MSD4_HUMAN,0,0,1
ROAA_HUMAN,5,2,7
AT8B2_HUMAN,3,6,7
PENK_HUMAN,30,3,12
ARX_HUMAN,15,7,2
YO155_YEAST,0,0,0
GP153_HUMAN,0,1,1
GLT11_HUMAN,8,4,2
PIOS1_HUMAN,2,0,2
CO6_HUMAN,6,0,5
STML1_HUMAN,1,0,3
DHRS1_HUMAN,0,4,1
LEMD2_HUMAN,8,0,8
KLH22_HUMAN,14,2,11
CO5A2_HUMAN,8,3,7
CHIT_YEAST,4,3,6
PK3CB_HUMAN,34,7,10
YHT1_YEAST,0,0,2
PUR4_HUMAN,9,3,3
CDT1_HUMAN,13,3,4
STK3_HUMAN,31,9,5
RMXL2_HUMAN,1,2,1
TOLIP_HUMAN,11,8,11
RRAGC_HUMAN,16,9,9
MTFR2_HUMAN,3,0,1
TRS31_YEAST,4,0,6
ACO1_YEAST,2,4,2
BFA1_YEAST,3,2,5
HOMEZ_HUMAN,1,2,5
LMBR1_HUMAN,2,1,1
CHST2_HUMAN,6,2,5
KR134_HUMAN,0,0,2
ZN366_HUMAN,3,5,2
TVB23_HUMAN,2,0,2
TAF1C_HUMAN,3,2,4
TMN3_YEAST,6,0,3
MERB1_HUMAN,4,0,1
HDX_HUMAN,1,2,2
OR1E2_HUMAN,2,3,1
LV223_HUMAN,2,1,4
EAF1_YEAST,4,1,2
GLRX2_YEAST,2,4,4
CP087_HUMAN,0,0,0
SMC2_YEAST,7,6,5
DYHC_YEAST,8,5,6
B3GL1_HUMAN,3,2,1
DNLI3_HUMAN,12,5,4
MARH3_HUMAN,2,2,4
ETDB_HUMAN,0,0,0
CDC6_YEAST,6,7,6
AT1B4_HUMAN,3,1,4
NID2_HUMAN,3,3,6
SEC22_YEAST,6,1,10
ERR1_HUMAN,4,10,7
CNGA3_HUMAN,7,9,7
KLH11_HUMAN,0,0,1
YP247_YEAST,0,0,2
LTBP3_HUMAN,11,2,3
ZSWM4_HUMAN,0,1,1
ATS9_HUMAN,16,3,5
MTSS2_HUMAN,6,6,5
MIGA1_HUMAN,1,2,3
ADA1B_HUMAN,11,2,5
GNAI1_HUMAN,13,10,11
YJY5_YEAST,0,0,4
ATS19_HUMAN,8,2,2
TCP4_HUMAN,5,5,5
HMDH1_YEAST,3,1,5
SPT5H_HUMAN,8,5,3
TM2D3_HUMAN,2,0,1
TM11F_HUMAN,2,1,3
MNR2_YEAST,1,1,2
SEC11_YEAST,2,2,3
DNPEP_YEAST,1,3,3
TR61B_HUMAN,3,3,3
RGPA1_HUMAN,2,2,2
PRL_HUMAN,13,2,3
TAL1_YEAST,3,1,2
CF176_HUMAN,1,0,0
ARAF_HUMAN,7,7,2
RT105_YEAST,7,2,2
FA12_HUMAN,13,3,6
FURIN_HUMAN,29,11,12
TMED4_HUMAN,4,1,5
NFIL3_HUMAN,11,6,3
LV136_HUMAN,2,0,3
RIDA_HUMAN,5,6,7
ARSD_HUMAN,0,2,2
ANR26_HUMAN,1,0,1
OXR1_YEAST,3,0,3
PWP2_HUMAN,3,1,3
PERM_HUMAN,15,5,11
HPS1_HUMAN,6,2,5
SCN1A_HUMAN,12,2,10
MTG1_YEAST,1,2,3
PHS_HUMAN,1,4,3
FOLR1_HUMAN,15,3,16
AURKA_HUMAN,32,11,24
PTSS2_HUMAN,1,3,2
PEX1_HUMAN,6,5,5
HSPB7_HUMAN,3,1,6
C2D2A_HUMAN,12,0,4
TCPG_HUMAN,8,6,7
RL37A_YEAST,2,4,3
PSD12_HUMAN,1,0,12
QDR2_YEAST,4,4,2
YH048_YEAST,0,0,1
MIF_HUMAN,33,7,11
ABCD2_HUMAN,12,8,3
WDR11_HUMAN,7,0,10
VATD_HUMAN,10,1,15
FXL13_HUMAN,1,0,4
UTH1_YEAST,5,1,5
CCL19_HUMAN,43,5,2
RAB31_HUMAN,7,3,10
KR104_HUMAN,0,0,2
FOXM1_HUMAN,15,5,3
TFKL4_HUMAN,1,1,1
GBP6_HUMAN,5,2,2
MTAL2_YEAST,3,5,2
WDR1_HUMAN,17,1,10
PP2C7_YEAST,2,4,2
CHFR_HUMAN,9,4,2
PDE8B_HUMAN,9,3,3
T4S18_HUMAN,0,0,1
QORL1_HUMAN,1,3,2
DRD1_HUMAN,50,7,12
ASB9_HUMAN,4,1,3
SGPP1_HUMAN,9,2,2
MYSM1_HUMAN,8,6,5
FIN1_YEAST,5,2,10
YGS7_YEAST,0,0,0
SSPN_HUMAN,2,0,5
MADD_HUMAN,8,3,5
UBF1_HUMAN,3,6,4
SREC2_HUMAN,1,1,2
YP119_YEAST,0,0,1
TRI39_HUMAN,9,3,4
ACPH_HUMAN,3,4,5
K2C80_HUMAN,2,1,5
LDB16_YEAST,5,0,3
TFC3_YEAST,4,1,4
YGI8_YEAST,0,0,1
ABT1_HUMAN,7,3,3
TA2R2_HUMAN,0,2,1
UBP15_YEAST,5,1,5
LV301_HUMAN,2,1,4
RBPJL_HUMAN,1,5,3
ZN363_HUMAN,7,5,7
OR6K3_HUMAN,1,3,2
KTAP2_HUMAN,1,1,1
ZO3_HUMAN,6,1,5
PDE7A_HUMAN,2,3,3
YJ41B_YEAST,5,8,2
KCNC1_HUMAN,18,5,10
TR5OS_HUMAN,0,0,0
AHT1_YEAST,0,0,0
ACK1_YEAST,2,0,1
CCD57_HUMAN,5,0,5
USF1_HUMAN,14,13,5
YOR96_YEAST,0,0,1
CDSN_HUMAN,8,1,5
VP13C_HUMAN,7,0,11
NALF1_HUMAN,1,0,1
YMJ0_YEAST,0,0,1
BCAS4_HUMAN,0,0,2
ANR63_HUMAN,0,0,0
RAB13_HUMAN,15,2,17
AASD1_HUMAN,2,5,2
ERG6_YEAST,2,2,4
PO2F3_HUMAN,6,6,8
PIRC2_HUMAN,4,0,3
ZN740_HUMAN,1,5,2
KLHL4_HUMAN,0,1,3
HXD12_HUMAN,3,2,3
MRT4_HUMAN,4,1,3
GOGA3_HUMAN,0,1,7
YFG7_YEAST,0,0,1
PPHLN_HUMAN,5,1,4
YHS7_YEAST,1,1,1
RL29_HUMAN,3,4,5
YPT35_YEAST,2,2,4
SRRM1_HUMAN,4,2,7
ZBT44_HUMAN,0,2,1
AFT1_YEAST,8,4,2
H18_HUMAN,5,3,4
PIGT_HUMAN,3,0,4
AIM19_YEAST,0,0,2
KRA71_HUMAN,0,0,1
MA1A2_HUMAN,6,2,5
RSRC2_HUMAN,0,1,0
MUC24_HUMAN,7,0,6
CTRL_HUMAN,2,2,1
LRC42_HUMAN,0,0,0
PLPR2_HUMAN,3,1,1
HSP72_HUMAN,13,11,12
ELOC_HUMAN,5,2,5
RPTN_HUMAN,0,2,3
TAF1_HUMAN,27,20,6
MRX11_YEAST,0,0,2
HAP3_YEAST,5,4,1
DDX12_HUMAN,3,9,1
MCU_HUMAN,11,3,4
ULA1_HUMAN,10,4,6
RT05_HUMAN,2,2,3
PUS7L_HUMAN,3,2,1
DB135_HUMAN,2,0,1
ZN551_HUMAN,1,3,1
WFDC8_HUMAN,1,1,1
YKD1_YEAST,0,0,1
KRT36_HUMAN,3,1,4
ARN1_YEAST,3,1,9
NXN_HUMAN,6,1,2
PRP21_YEAST,3,1,5
AGRF3_HUMAN,3,1,1
MLF3_YEAST,1,0,2
TXND9_HUMAN,1,1,5
FASTK_HUMAN,5,5,3
IMDH2_YEAST,2,5,2
LMO7_HUMAN,4,2,9
CP4Z2_HUMAN,0,4,1
SNF3_YEAST,6,2,3
DIP2C_HUMAN,0,0,0
URB2_YEAST,4,0,2
PDIA1_HUMAN,14,9,14
CP4F3_HUMAN,8,11,1
S6OS1_HUMAN,6,0,2
GUC2D_HUMAN,6,9,6
ARP3_HUMAN,11,3,12
ZRAN1_HUMAN,10,5,5
GINM1_HUMAN,0,0,1
MSRE_HUMAN,11,4,5
FANCB_HUMAN,4,0,4
OPLA_HUMAN,1,3,1
O5AK2_HUMAN,2,3,1
SFP1_YEAST,3,3,2
RPC7_HUMAN,7,2,5
PON3_HUMAN,7,5,4
F236C_HUMAN,0,0,0
ANTRL_HUMAN,0,2,2
ERP44_HUMAN,5,1,7
DJB12_HUMAN,4,1,4
DHI1L_HUMAN,0,1,3
SPAS2_HUMAN,0,1,2
RSP14_HUMAN,0,0,2
TVA19_HUMAN,2,2,3
HLAE_HUMAN,29,6,13
POP7_YEAST,6,2,3
CBF3B_YEAST,3,5,3
TYR1_YEAST,2,4,1
ARMD2_HUMAN,0,0,0
UBA4_YEAST,8,8,2
KAT6A_HUMAN,13,14,9
ZPI_HUMAN,3,2,3
ASF1_YEAST,13,2,5
SLN13_HUMAN,3,4,1
GAR1B_HUMAN,2,0,1
CERT_HUMAN,16,7,5
MNN4_YEAST,3,1,2
TM107_HUMAN,9,0,3
MDC1_HUMAN,6,2,6
OPT2_YEAST,8,1,4
YCQ6_YEAST,2,1,2
PP6R3_HUMAN,1,2,4
GRASP_HUMAN,2,3,5
KRA41_HUMAN,0,0,2
PTER_HUMAN,2,2,1
CBPB2_HUMAN,11,2,3
F228A_HUMAN,0,0,0
SYH_YEAST,2,6,3
TPP1_YEAST,1,2,1
AMPD_YEAST,5,2,2
CD5R1_HUMAN,30,14,21
SWM1_YEAST,8,0,2
YO028_HUMAN,0,0,0
HCDH_HUMAN,9,4,4
RE114_YEAST,2,0,2
RM24_HUMAN,2,2,3
PLIN3_HUMAN,5,1,8
DRAXI_HUMAN,10,1,1
NPS3A_HUMAN,1,0,3
ENKUR_HUMAN,2,2,7
SNAPN_HUMAN,28,1,14
NEUG_HUMAN,2,1,1
MY18A_HUMAN,11,6,10
G6PC1_HUMAN,12,3,2
LOT6_YEAST,2,5,3
ENHO_HUMAN,1,1,2
FMP27_YEAST,0,0,6
INAR1_HUMAN,8,4,3
SRSF4_HUMAN,6,2,3
DRGX_HUMAN,8,3,2
CND1_HUMAN,6,1,9
MRS1_YEAST,4,5,3
NKX22_HUMAN,24,4,3
RET1_HUMAN,4,4,4
MAP4_HUMAN,9,4,10
RRP15_HUMAN,2,0,1
K2C6C_HUMAN,3,1,4
PRLD2_HUMAN,1,1,1
KRT34_HUMAN,3,1,4
IDH3B_HUMAN,2,4,4
ZN709_HUMAN,1,3,1
LST7_YEAST,2,1,4
VDAC3_HUMAN,6,3,7
STS1_YEAST,4,1,2
ZC12B_HUMAN,0,3,2
TAL1_HUMAN,29,10,4
TMA10_YEAST,0,0,2
TRIB1_HUMAN,12,5,3
YG3R_YEAST,0,0,1
YP162_YEAST,0,0,2
FZD7_HUMAN,21,6,4
EFS_HUMAN,4,2,2
ZNT3_HUMAN,5,3,12
MSH3_HUMAN,7,5,4
K0319_HUMAN,7,0,6
BIEA_HUMAN,1,5,2
HM20A_HUMAN,6,2,1
PVR_HUMAN,6,3,7
DJC24_HUMAN,3,3,2
B2L11_HUMAN,40,2,7
CLD12_HUMAN,2,1,3
PRS10_YEAST,6,5,4
K1210_HUMAN,0,0,1
MCIN_HUMAN,10,1,2
MAD3_HUMAN,1,4,2
LYPD8_HUMAN,1,0,4
FZD10_HUMAN,6,3,4
SOCS4_HUMAN,5,1,1
BAGE1_HUMAN,0,0,1
YNR4_YEAST,0,0,1
GPR25_HUMAN,1,1,1
SO1B7_HUMAN,3,3,1
RGPD8_HUMAN,1,1,2
VW5B2_HUMAN,0,0,0
PLAT2_HUMAN,3,6,3
ABCF3_HUMAN,1,3,1
TANC1_HUMAN,4,0,5
PUR6_YEAST,2,3,1
RL23B_YEAST,1,2,3
POZP3_HUMAN,0,0,2
KANL3_HUMAN,4,0,5
ACEB_YEAST,1,2,2
INSY1_HUMAN,2,0,2
NANP8_HUMAN,3,2,3
SPT2_YEAST,5,4,2
PHYIP_HUMAN,1,1,1
PM2P1_HUMAN,2,3,1
MANF_HUMAN,5,3,7
TMED9_HUMAN,5,2,11
NECP1_HUMAN,3,0,4
SCW11_YEAST,2,1,4
RS4X_HUMAN,5,3,14
TM119_HUMAN,13,0,3
GTR1_HUMAN,18,7,20
SC6B1_YEAST,2,2,6
YA037_HUMAN,0,0,0
O10J4_HUMAN,1,3,2
MNL2_YEAST,3,2,3
EPN4_HUMAN,2,3,9
TGON2_HUMAN,0,0,9
CD24_HUMAN,26,2,5
YD274_YEAST,0,0,0
RIN1_HUMAN,2,3,5
NFE4_HUMAN,4,3,2
TVB61_HUMAN,2,0,2
SED1_YEAST,2,1,6
CLM8_HUMAN,16,3,5
ENT2_YEAST,3,4,4
LX12B_HUMAN,12,8,3
JPH1_HUMAN,3,1,7
ZN646_HUMAN,1,3,1
FOXO6_HUMAN,3,2,4
UB2D1_HUMAN,9,5,6
ISG20_HUMAN,7,8,7
SKI3_YEAST,5,0,2
ERI6B_HUMAN,0,0,0
RSC7_YEAST,3,1,3
WASH4_HUMAN,6,3,6
F90AN_HUMAN,0,0,0
PDPR_HUMAN,0,0,4
KPRA_HUMAN,3,5,2
RBMX2_HUMAN,2,1,9
DCAF8_HUMAN,1,0,6
GNDS_HUMAN,1,2,4
ERBB2_HUMAN,42,11,18
EFM5_YEAST,1,2,1
UB2Q1_HUMAN,7,2,3
SEM3G_HUMAN,6,3,2
ZN501_HUMAN,2,4,2
PHF14_HUMAN,10,3,4
MANEA_HUMAN,0,2,2
MFSD3_HUMAN,0,1,1
NDST1_HUMAN,16,4,3
TM234_HUMAN,0,0,1
YA063_YEAST,0,0,0
ANO1_HUMAN,12,9,7
RIPK4_HUMAN,4,3,2
2AAA_YEAST,2,1,8
APBB1_HUMAN,14,8,9
SC31B_HUMAN,3,1,4
CT144_HUMAN,0,0,0
SIS1_YEAST,10,4,4
F181B_HUMAN,0,0,0
MASP1_HUMAN,3,6,4
SPR2G_HUMAN,3,0,2
ANR40_HUMAN,0,0,0
RHOH_HUMAN,8,6,3
TAF7L_HUMAN,3,0,2
UBA3_HUMAN,6,5,4
ANKH_HUMAN,15,3,4
SMAGP_HUMAN,0,0,4
SMIM5_HUMAN,0,0,1
UTP21_YEAST,2,0,6
AIM41_YEAST,0,1,1
MED6_YEAST,5,1,3
PRLR_HUMAN,18,6,6
OR1J1_HUMAN,1,2,1
ATP10_YEAST,1,1,4
CREB3_HUMAN,21,14,13
CD15L_HUMAN,0,0,1
TRML2_HUMAN,1,1,2
TBC3K_HUMAN,0,1,1
AGRE3_HUMAN,3,2,5
CEAM5_HUMAN,7,3,8
KI18B_HUMAN,6,6,11
PRUN2_HUMAN,1,2,4
DSCR8_HUMAN,0,0,0
TCPR1_HUMAN,4,1,6
COS2_YEAST,1,0,3
ATG9_YEAST,10,1,9
SMU1_HUMAN,3,0,6
MET32_YEAST,6,4,3
GMEB1_HUMAN,1,7,4
KLK10_HUMAN,1,2,2
DCC1_HUMAN,6,1,4
ORT1_YEAST,2,1,3
IGFR1_HUMAN,0,0,2
RGD2_YEAST,2,1,6
TSPO2_HUMAN,5,2,5
PYGB_HUMAN,1,4,5
MOB3C_HUMAN,1,2,2
TCPE_YEAST,2,4,1
GLPB_HUMAN,0,0,2
HINT1_HUMAN,7,5,8
BPIB1_HUMAN,2,1,2
YB96B_YEAST,0,0,0
GDS1_YEAST,5,1,3
CADH7_HUMAN,8,3,3
ZG16_HUMAN,3,2,5
HVC33_HUMAN,1,1,3
NDUA8_HUMAN,4,2,4
FGF7_HUMAN,31,4,6
BFR2_YEAST,4,0,3
SON_HUMAN,8,2,1
TNFA_HUMAN,177,6,9
NDF6_HUMAN,4,4,2
APRG1_HUMAN,0,0,1
OBAS1_HUMAN,0,0,0
SNW1_HUMAN,15,10,8
TRFR_HUMAN,2,1,1
PLD2_HUMAN,7,2,4
ZPR1_HUMAN,22,4,11
DNJC8_HUMAN,0,1,4
RUXG_HUMAN,6,1,22
KLHL1_HUMAN,4,1,4
F153B_HUMAN,0,0,0
BID_HUMAN,23,3,4
RUSD4_HUMAN,6,5,4
DAM1_YEAST,8,2,5
PTK6_HUMAN,17,5,7
RAG1_HUMAN,15,9,4
XCL1_HUMAN,40,4,2
SNX24_HUMAN,1,4,1
KI2L3_HUMAN,2,3,2
FEX1_YEAST,1,1,2
FER_HUMAN,38,6,11
NUP93_HUMAN,6,1,7
SPE39_HUMAN,11,1,7
KGUA_HUMAN,10,2,3
RT35_HUMAN,1,2,3
MOT11_HUMAN,2,3,2
CTGE4_HUMAN,3,0,2
RT07_YEAST,3,3,4
SCUB2_HUMAN,1,2,3
NPIB4_HUMAN,0,0,1
YKL1_YEAST,0,0,0
ADCY2_HUMAN,6,5,5
YGV4_YEAST,0,0,2
TRI35_HUMAN,6,2,2
TRI26_HUMAN,8,4,3
OR7C1_HUMAN,2,2,1
REEP5_HUMAN,3,0,3
AP18B_YEAST,4,5,6
TEX10_HUMAN,0,0,5
LR75B_HUMAN,0,0,0
SEC39_YEAST,4,0,4
PFD6_YEAST,4,3,3
CABP7_HUMAN,0,1,3
RIPL2_HUMAN,3,4,6
EXTL1_HUMAN,3,3,2
TEKT3_HUMAN,4,0,9
TRAT1_HUMAN,7,1,4
MMEL1_HUMAN,2,3,3
PDR5_YEAST,5,4,3
QPCTL_HUMAN,1,2,3
BSCL2_HUMAN,7,1,2
DOCK2_HUMAN,15,4,8
S3TC2_HUMAN,3,0,2
GNL1_HUMAN,3,3,2
DDX21_HUMAN,14,12,7
YMZ3_YEAST,0,0,0
MEP1A_HUMAN,2,4,4
HHEX_HUMAN,21,11,5
ACBD4_HUMAN,1,1,1
MSX2_HUMAN,36,7,5
YDL96_YEAST,0,0,1
CYB_HUMAN,15,3,4
LRRK2_HUMAN,93,28,43
RBG10_HUMAN,0,0,0
SNAA_HUMAN,10,4,7
UFD1_HUMAN,8,3,5
RFC1_YEAST,6,4,2
COL_HUMAN,6,2,1
RS9A_YEAST,3,2,7
DAAF1_HUMAN,15,1,7
LRC63_HUMAN,1,0,0
LCF2_YEAST,5,5,5
ZBT26_HUMAN,3,5,1
ZPS1_YEAST,0,3,5
TIFAB_HUMAN,26,1,0
PTAFR_HUMAN,27,7,4
UPKL2_HUMAN,0,0,1
MCH5_YEAST,1,2,1
TCOF_HUMAN,5,4,4
YD094_YEAST,0,0,1
DHAS_YEAST,5,4,3
S13A5_HUMAN,7,5,3
PROC_HUMAN,7,2,6
TAL2_HUMAN,5,4,1
RIPP2_HUMAN,9,0,1
RPRM_HUMAN,2,0,2
RHGBA_HUMAN,3,1,2
YL365_YEAST,0,0,0
SCML2_HUMAN,2,2,2
SH21A_HUMAN,9,1,2
SRR1L_HUMAN,4,0,2
GRIN1_HUMAN,1,1,2
GGC1_YEAST,4,1,2
WF10B_HUMAN,2,1,1
ARO8_YEAST,6,4,1
ZCH13_HUMAN,1,4,1
PTAR1_HUMAN,1,1,2
RGF1B_HUMAN,1,1,4
R7BP_HUMAN,3,0,11
PMT4_YEAST,4,2,3
S4A4_HUMAN,9,5,5
GMPR1_HUMAN,3,2,2
SYN1_HUMAN,8,6,13
TACT_HUMAN,7,0,2
IL33_HUMAN,39,2,8
CD2AP_HUMAN,52,7,19
BCL9_HUMAN,7,2,4
CAH7_HUMAN,6,2,2
A2012_HUMAN,0,0,0
OXLD1_HUMAN,0,0,1
MNN2_YEAST,3,1,2
ASB15_HUMAN,4,1,2
E400N_HUMAN,0,0,0
CATIN_HUMAN,16,1,7
ADRB1_HUMAN,13,6,4
FMP41_YEAST,1,3,1
RL5_YEAST,2,2,4
IGO2_YEAST,5,2,2
RL34B_YEAST,2,1,2
RS18B_YEAST,3,2,4
LZTR1_HUMAN,2,1,4
G3P_HUMAN,17,8,14
DIXC1_HUMAN,8,3,5
LRCH2_HUMAN,0,0,0
TRIPB_HUMAN,11,2,9
YP029_HUMAN,0,0,0
TX13B_HUMAN,0,1,0
KCNC4_HUMAN,5,4,7
PGAP4_HUMAN,1,1,1
ATP25_YEAST,3,0,2
PSMF1_HUMAN,3,4,6
CX3C1_HUMAN,51,8,8
INLR1_HUMAN,9,1,3
AVT2_YEAST,1,1,3
SYMC_YEAST,2,3,5
COX18_HUMAN,4,1,2
SMA2_YEAST,2,0,5
GLY1_YEAST,2,2,1
OR2B3_HUMAN,1,2,1
UCP1_HUMAN,16,8,2
F227A_HUMAN,0,0,0
PTN11_HUMAN,52,13,6
ZN407_HUMAN,1,2,1
YD086_YEAST,0,0,0
UD3A1_HUMAN,0,2,1
SECR_HUMAN,14,4,2
ERG9_YEAST,3,2,5
DUSP2_HUMAN,3,6,4
T184C_HUMAN,0,0,1
