Protein,Gene Ontology (biological process) Count,Gene Ontology (molecular function) Count,Gene Ontology (cellular component) Count
CHOLN_HUMAN,1,2,1
TM2D3_HUMAN,2,0,1
PAAF1_HUMAN,1,0,2
CF300_HUMAN,0,0,3
GPTC1_HUMAN,1,1,3
LLPH_HUMAN,2,2,2
TCAL7_HUMAN,2,0,2
S39A3_HUMAN,6,1,3
TIM29_HUMAN,1,1,4
BTBDA_HUMAN,3,0,3
PADC1_HUMAN,0,0,1
RTBDN_HUMAN,0,3,3
NICN1_HUMAN,0,0,2
ZN577_HUMAN,1,3,1
TM204_HUMAN,3,0,2
PSMG3_HUMAN,2,2,1
UPK3B_HUMAN,1,0,2
LRRC1_HUMAN,0,0,3
DPH7_HUMAN,1,1,1
LMF2_HUMAN,1,0,2
TRMO_HUMAN,1,1,0
ZSA5A_HUMAN,1,4,1
CHCH7_HUMAN,1,0,2
MENT_HUMAN,1,0,1
MCRI2_HUMAN,0,0,3
CA050_HUMAN,0,1,0
LRC61_HUMAN,1,2,1
ASHWN_HUMAN,2,0,4
TPPP3_HUMAN,5,1,2
SSBP4_HUMAN,1,1,1
APOL6_HUMAN,2,1,2
ZN471_HUMAN,1,3,1
PG12B_HUMAN,5,2,1
SALL3_HUMAN,1,3,1
SPZ1_HUMAN,0,2,2
KLF16_HUMAN,2,5,2
HEMGN_HUMAN,2,0,1
CCG6_HUMAN,2,2,3
GPR87_HUMAN,2,1,1
SCOT2_HUMAN,2,1,3
RM20_HUMAN,1,3,4
RM13_HUMAN,3,3,5
RM09_HUMAN,2,2,4
RM04_HUMAN,1,2,3
RM01_HUMAN,1,2,3
RT26_HUMAN,1,1,4
KRA49_HUMAN,1,0,2
KRA48_HUMAN,1,0,2
CNTP3_HUMAN,2,0,3
TMG3_HUMAN,0,1,2
RM37_HUMAN,2,2,4
IRX2_HUMAN,6,4,2
GPR63_HUMAN,1,1,4
FOXQ1_HUMAN,5,4,2
K1C23_HUMAN,2,1,3
LRCC1_HUMAN,1,0,3
BRNP2_HUMAN,5,0,4
ZC12C_HUMAN,0,3,2
RHG39_HUMAN,3,1,5
OR2H1_HUMAN,1,2,1
OR2J1_HUMAN,1,2,1
OR8D2_HUMAN,2,3,1
PITH1_HUMAN,6,0,3
VN1R1_HUMAN,2,1,1
COMD5_HUMAN,0,0,3
DDX24_HUMAN,1,4,2
CC90B_HUMAN,0,0,2
COA1_HUMAN,2,0,3
HXD1_HUMAN,4,3,3
NACA2_HUMAN,2,1,3
ZMY15_HUMAN,2,2,2
NBPF3_HUMAN,0,0,1
TM117_HUMAN,1,0,2
TKTL2_HUMAN,0,3,1
TSYL1_HUMAN,1,3,4
TM168_HUMAN,1,1,2
F234A_HUMAN,0,0,3
PCDC1_HUMAN,3,1,1
CSRN2_HUMAN,3,5,2
RPB1C_HUMAN,1,3,1
LPAR5_HUMAN,1,1,1
TMX4_HUMAN,0,1,4
MEGF9_HUMAN,1,1,3
AUGN_HUMAN,5,0,3
TSN10_HUMAN,1,1,1
O2AG1_HUMAN,1,2,1
O10A5_HUMAN,2,2,2
O10A2_HUMAN,1,2,1
O10A4_HUMAN,2,2,1
OR2D2_HUMAN,2,2,2
MAGH1_HUMAN,2,0,1
NGN2_HUMAN,5,4,2
RBP17_HUMAN,3,3,2
RM46_HUMAN,1,1,5
I27L2_HUMAN,2,0,2
SO5A1_HUMAN,1,1,3
VCX1_HUMAN,4,1,2
TM245_HUMAN,0,0,1
CRLD1_HUMAN,2,0,2
O51B5_HUMAN,1,2,2
O51B6_HUMAN,1,2,2
O51M1_HUMAN,1,2,2
O51J1_HUMAN,1,2,2
UBQL3_HUMAN,2,1,1
GGNB2_HUMAN,5,0,3
SNX25_HUMAN,3,1,3
CPVL_HUMAN,1,1,1
ATX3L_HUMAN,2,1,2
ABHGB_HUMAN,2,2,1
RIMS4_HUMAN,5,2,4
RWDD1_HUMAN,5,0,1
AMPB_HUMAN,1,5,4
DPEP3_HUMAN,1,1,4
CST9L_HUMAN,2,1,1
SEHL2_HUMAN,0,1,2
RIBC2_HUMAN,1,0,4
ESF1_HUMAN,1,1,3
KLH31_HUMAN,2,0,2
THAP9_HUMAN,3,5,0
ZN576_HUMAN,0,3,1
IGFR1_HUMAN,0,0,2
DEN2D_HUMAN,0,1,2
PCX3_HUMAN,0,0,1
FNDC4_HUMAN,2,0,3
TM38A_HUMAN,5,3,3
CCD86_HUMAN,0,1,4
OPA3_HUMAN,2,0,1
TM134_HUMAN,0,0,3
CS044_HUMAN,0,0,0
LRC19_HUMAN,6,1,1
AAMDC_HUMAN,1,0,1
ZN442_HUMAN,1,3,1
CCSE2_HUMAN,1,1,2
IFT22_HUMAN,3,2,5
ZMAT4_HUMAN,0,3,1
MANS1_HUMAN,0,0,2
CCNP_HUMAN,1,1,4
VRTN_HUMAN,1,1,2
RN121_HUMAN,2,2,2
WDR76_HUMAN,2,2,3
MA6D1_HUMAN,4,2,3
I20L2_HUMAN,1,3,2
RPF1_HUMAN,2,2,2
KT3K_HUMAN,2,3,1
RSAD1_HUMAN,1,4,2
CLXN_HUMAN,4,1,3
LMA1L_HUMAN,1,1,6
B2L12_HUMAN,4,0,2
RISC_HUMAN,4,1,2
FOH1B_HUMAN,2,3,3
ST20_HUMAN,5,1,0
LRTM1_HUMAN,2,2,1
GGA2B_HUMAN,0,0,0
S38AA_HUMAN,2,1,2
POPD2_HUMAN,5,1,2
POPD3_HUMAN,4,1,2
GLOD4_HUMAN,0,1,2
PCDH9_HUMAN,3,1,5
HES4_HUMAN,4,3,2
ZN160_HUMAN,2,3,1
K1586_HUMAN,1,1,0
PCD18_HUMAN,3,1,1
TPIP1_HUMAN,1,0,2
SDF2L_HUMAN,4,3,5
FGF22_HUMAN,7,2,3
RM47_HUMAN,1,1,3
XAGE1_HUMAN,0,0,0
GAK5_HUMAN,1,3,1
ENH3_HUMAN,0,0,1
HMX1_HUMAN,2,5,2
RT30_HUMAN,2,2,3
M1IP1_HUMAN,6,1,4
GPCP1_HUMAN,2,2,1
OBP2B_HUMAN,2,2,1
SCRT2_HUMAN,4,6,2
EQTN_HUMAN,3,0,3
WASH6_HUMAN,6,3,6
TSSP_HUMAN,2,3,2
OR2S1_HUMAN,2,2,2
AVEN_HUMAN,3,0,3
FSCN3_HUMAN,3,2,9
ZN331_HUMAN,1,3,1
KLHL1_HUMAN,4,1,4
PXMP2_HUMAN,0,0,5
D39U1_HUMAN,0,1,2
YAE1_HUMAN,1,0,2
MOST1_HUMAN,2,0,3
PAPOB_HUMAN,2,4,2
ZN277_HUMAN,2,2,1
OLFL3_HUMAN,1,0,2
CYTL1_HUMAN,7,1,1
CNNM1_HUMAN,2,1,1
HEBP1_HUMAN,1,1,3
RM17_HUMAN,1,2,3
F1142_HUMAN,0,1,0
SPNXB_HUMAN,1,0,2
SPNXA_HUMAN,1,0,2
RGS18_HUMAN,3,2,2
GP173_HUMAN,2,2,1
TM7S3_HUMAN,3,0,2
SEM3G_HUMAN,6,3,2
RL3R1_HUMAN,3,2,1
SLX9_HUMAN,1,0,3
IGSF5_HUMAN,1,0,3
NRBP2_HUMAN,4,2,1
INKA2_HUMAN,0,2,4
CTSRZ_HUMAN,4,0,3
CBLN4_HUMAN,3,0,7
ECHD1_HUMAN,1,2,1
RBM12_HUMAN,1,1,2
ANKE1_HUMAN,0,1,0
ZBT40_HUMAN,3,3,1
PDRG1_HUMAN,2,1,4
BL1S4_HUMAN,6,0,4
TRM13_HUMAN,1,3,0
SPS2L_HUMAN,0,1,5
ABCF3_HUMAN,1,3,1
ACOXL_HUMAN,2,4,2
TYW1_HUMAN,1,4,0
ZN701_HUMAN,1,3,1
TBC13_HUMAN,1,2,2
FGOP2_HUMAN,2,1,1
FAIM1_HUMAN,2,0,1
TBCC1_HUMAN,4,0,2
RT18A_HUMAN,2,2,4
NECP2_HUMAN,3,0,3
BSDC1_HUMAN,0,0,1
MED9_HUMAN,3,1,4
TM45A_HUMAN,0,0,1
CZIB_HUMAN,0,1,0
HPIP_HUMAN,0,0,2
COMD8_HUMAN,0,0,2
RM16_HUMAN,1,2,3
ABITM_HUMAN,3,2,6
SOLH2_HUMAN,4,5,3
DCA16_HUMAN,1,0,2
PP14D_HUMAN,1,1,1
PAQR5_HUMAN,1,2,1
FXL12_HUMAN,2,0,2
ARH38_HUMAN,0,1,1
SIDT1_HUMAN,1,3,2
DDX43_HUMAN,0,5,0
CLDN1_HUMAN,0,0,2
ASIC5_HUMAN,1,2,1
BARH2_HUMAN,6,4,2
ST32B_HUMAN,2,5,0
FA13B_HUMAN,2,1,1
COA4_HUMAN,1,0,2
FKB11_HUMAN,2,1,2
TMOD3_HUMAN,7,3,4
RASLC_HUMAN,0,4,1
RDH8_HUMAN,4,3,2
T2R14_HUMAN,2,3,2
T2R13_HUMAN,2,3,2
TA2R9_HUMAN,1,3,2
TA2R8_HUMAN,1,3,2
TA2R7_HUMAN,1,3,2
TA2R3_HUMAN,1,3,2
TA2R1_HUMAN,1,3,2
ARP10_HUMAN,1,0,6
PTTG2_HUMAN,2,1,2
RGL1_HUMAN,2,1,2
DJC27_HUMAN,2,2,1
TMOD4_HUMAN,4,2,3
OGFR_HUMAN,1,1,3
PALS2_HUMAN,1,0,4
RM15_HUMAN,2,2,3
TAP26_HUMAN,0,1,1
RM36_HUMAN,2,1,4
IL17C_HUMAN,3,1,2
RM27_HUMAN,2,2,3
DOK5_HUMAN,5,0,2
TAAR2_HUMAN,1,2,1
ARP3B_HUMAN,0,2,4
PHRF1_HUMAN,1,2,1
BTBD7_HUMAN,2,0,1
NYAP2_HUMAN,2,0,0
LRFN1_HUMAN,1,0,4
RELCH_HUMAN,1,0,2
DIP2B_HUMAN,3,1,7
ARMX1_HUMAN,1,0,2
COPZ2_HUMAN,3,0,7
UNC79_HUMAN,0,0,1
PCD10_HUMAN,3,1,3
SI1L2_HUMAN,2,1,2
ZN624_HUMAN,1,3,1
PDP2_HUMAN,2,3,2
RBM27_HUMAN,0,2,3
NYNRI_HUMAN,3,3,3
LRIT1_HUMAN,1,0,2
THA10_HUMAN,1,3,1
POK18_HUMAN,3,5,0
RBPJL_HUMAN,1,5,3
ARP21_HUMAN,0,2,1
FA8A1_HUMAN,1,0,1
ZN282_HUMAN,2,3,1
MTFP1_HUMAN,2,0,2
CFDP1_HUMAN,6,0,3
CCG5_HUMAN,6,3,4
ARMX3_HUMAN,4,0,5
RLP24_HUMAN,2,1,3
IL17B_HUMAN,4,1,1
SMPX_HUMAN,1,0,4
ZNHI2_HUMAN,0,1,0
RPGFL_HUMAN,3,1,2
GPN3_HUMAN,0,2,1
TEKT2_HUMAN,4,0,6
ZN107_HUMAN,1,3,1
FKBPL_HUMAN,2,0,2
TSYL4_HUMAN,1,2,2
GP160_HUMAN,0,1,2
CAD22_HUMAN,7,3,2
MSPD1_HUMAN,3,0,5
TSR3_HUMAN,3,3,1
ZN112_HUMAN,1,3,1
PURG_HUMAN,1,4,2
ZN229_HUMAN,1,3,1
GBG8_HUMAN,4,2,2
ZN223_HUMAN,0,3,1
ZN221_HUMAN,1,3,1
DKKL1_HUMAN,7,2,2
DJC12_HUMAN,0,0,1
MRT4_HUMAN,4,1,3
ENK9_HUMAN,0,1,1
PILRB_HUMAN,2,1,1
GPTC8_HUMAN,0,2,1
O52A1_HUMAN,2,3,1
CXD2_HUMAN,4,1,3
KLK13_HUMAN,2,2,4
TSN16_HUMAN,0,0,2
FXL21_HUMAN,4,1,4
ANGL2_HUMAN,1,1,3
CES1P_HUMAN,2,1,3
ZN236_HUMAN,2,3,1
ZN215_HUMAN,1,4,1
DEN2A_HUMAN,2,1,2
PALD_HUMAN,0,1,2
ANR50_HUMAN,2,0,1
AT7L1_HUMAN,0,0,0
RN150_HUMAN,1,2,2
PRR12_HUMAN,0,0,3
PAI2B_HUMAN,2,2,1
TMCC3_HUMAN,0,2,3
KCNS2_HUMAN,5,2,4
T53G3_HUMAN,0,0,2
SCML1_HUMAN,1,2,1
PCDB8_HUMAN,3,2,1
PCDBA_HUMAN,5,1,3
PCDGK_HUMAN,6,1,2
PCDGG_HUMAN,4,1,2
PCDAC_HUMAN,3,1,1
ANGE1_HUMAN,0,3,6
SSRG_HUMAN,1,0,2
TF2AY_HUMAN,3,2,3
KCJ14_HUMAN,2,1,4
GPR34_HUMAN,1,2,1
SORC3_HUMAN,5,1,3
TUTLB_HUMAN,2,0,3
DHDH_HUMAN,1,3,0
PSG11_HUMAN,2,0,2
POK11_HUMAN,5,5,0
ZN443_HUMAN,2,3,1
UST_HUMAN,4,1,2
ZN652_HUMAN,1,3,1
ANKR6_HUMAN,3,0,3
ZN510_HUMAN,1,3,1
FRM4B_HUMAN,1,0,6
ZKSC5_HUMAN,2,4,1
ZN257_HUMAN,1,3,1
RT28_HUMAN,1,1,3
RT17_HUMAN,2,2,3
2ABG_HUMAN,0,1,2
GPR52_HUMAN,5,2,1
KCNK7_HUMAN,3,3,2
ACOT9_HUMAN,1,4,2
ZBT12_HUMAN,3,4,1
VWA7_HUMAN,0,0,1
EMC9_HUMAN,2,0,3
NOP16_HUMAN,1,1,3
CCDC9_HUMAN,0,1,1
FA32A_HUMAN,1,1,2
CMAH_HUMAN,2,1,4
C170B_HUMAN,0,0,2
MTL5_HUMAN,6,1,3
CRBG1_HUMAN,0,1,0
HES2_HUMAN,3,5,2
IPP_HUMAN,0,1,2
OR1A2_HUMAN,2,2,1
KCTD3_HUMAN,1,0,1
PCDB9_HUMAN,5,1,3
PCDB7_HUMAN,3,1,1
PCDB5_HUMAN,5,1,3
PCDB4_HUMAN,6,1,3
PCDB3_HUMAN,6,1,3
PCDB2_HUMAN,6,1,3
PCDBF_HUMAN,3,1,2
PCDBD_HUMAN,5,1,5
PCDBB_HUMAN,6,1,3
PCDB1_HUMAN,3,1,1
PCDGM_HUMAN,5,1,1
PCDGJ_HUMAN,3,1,1
PCDGI_HUMAN,3,1,1
PCDGH_HUMAN,3,1,2
PCDGF_HUMAN,3,1,1
PCDGE_HUMAN,3,1,1
PCDGD_HUMAN,3,1,2
PCDG9_HUMAN,3,2,1
PCDG8_HUMAN,3,1,1
PCDG7_HUMAN,3,1,1
PCDG6_HUMAN,3,1,1
PCDG5_HUMAN,3,1,1
PCDG4_HUMAN,3,1,1
PCDG3_HUMAN,5,1,1
PCDG2_HUMAN,3,1,1
PCDGB_HUMAN,3,1,1
PCDGA_HUMAN,3,1,1
PCDG1_HUMAN,3,1,1
PCDA8_HUMAN,3,1,1
PCDA5_HUMAN,3,1,1
PCDA3_HUMAN,3,1,1
PCDAD_HUMAN,3,1,1
PCDAB_HUMAN,3,1,1
PCDC2_HUMAN,4,1,1
TIM8B_HUMAN,3,2,5
SRPRB_HUMAN,2,1,5
O51B2_HUMAN,0,2,1
RAI2_HUMAN,2,0,1
GPR45_HUMAN,1,1,1
RFNG_HUMAN,6,2,2
SOX21_HUMAN,8,5,2
HS3S4_HUMAN,2,1,1
ARL5A_HUMAN,3,2,1
VPK6_HUMAN,2,2,0
PXMP4_HUMAN,1,0,3
CLCA3_HUMAN,1,3,3
ZFP37_HUMAN,2,4,1
RPKL1_HUMAN,1,3,2
DDX49_HUMAN,3,4,2
GAK19_HUMAN,1,3,1
A3LT2_HUMAN,3,3,3
SACA6_HUMAN,1,0,1
PYDC5_HUMAN,5,0,0
KV37_HUMAN,2,0,3
KVD42_HUMAN,2,0,3
LV469_HUMAN,2,0,3
LV861_HUMAN,2,0,3
LV460_HUMAN,2,0,3
LVK55_HUMAN,2,0,3
LVX54_HUMAN,2,0,3
LV150_HUMAN,2,0,3
LV548_HUMAN,2,0,3
LV746_HUMAN,2,0,3
LV537_HUMAN,2,0,3
LV233_HUMAN,2,0,3
LV322_HUMAN,2,0,3
LV218_HUMAN,2,0,3
LV316_HUMAN,2,0,3
LV312_HUMAN,2,0,3
LV310_HUMAN,2,0,3
LV39_HUMAN,2,0,3
LV403_HUMAN,2,0,3
TVG11_HUMAN,1,0,1
TVB73_HUMAN,2,0,2
TVBT1_HUMAN,2,0,2
TVBX1_HUMAN,2,0,2
TVBY1_HUMAN,2,0,2
KV228_HUMAN,2,0,4
HV364_HUMAN,1,1,3
TRGV2_HUMAN,2,0,2
HV404_HUMAN,1,1,3
KVD24_HUMAN,2,0,3
KVD29_HUMAN,2,0,3
KVD17_HUMAN,2,0,3
KV127_HUMAN,2,0,3
KVD30_HUMAN,2,0,4
KV137_HUMAN,2,0,3
TVAL2_HUMAN,1,1,1
TVA6_HUMAN,2,0,1
TVA91_HUMAN,1,0,1
TVA7_HUMAN,2,0,1
TVA36_HUMAN,2,0,1
TVA23_HUMAN,1,1,1
TVA18_HUMAN,1,0,1
AQP7B_HUMAN,2,3,2
PAL4E_HUMAN,2,2,1
PAL4H_HUMAN,2,2,1
LV545_HUMAN,2,0,3
HV432_HUMAN,1,1,3
KVD15_HUMAN,2,0,3
KVD08_HUMAN,2,0,3
TVA30_HUMAN,2,0,1
TVA92_HUMAN,1,0,1
TVAZ1_HUMAN,2,0,1
TVB16_HUMAN,2,0,2
TBC3D_HUMAN,0,1,1
KV240_HUMAN,2,0,3
MEIKN_HUMAN,5,0,2
TVB17_HUMAN,2,0,2
TVB18_HUMAN,2,0,2
TBC3E_HUMAN,0,1,1
QCR6L_HUMAN,1,0,3
KVD26_HUMAN,2,0,3
KVD11_HUMAN,2,0,3
LV552_HUMAN,2,0,3
LV332_HUMAN,2,0,3
TVG10_HUMAN,1,0,1
TRGV1_HUMAN,1,0,2
TVB53_HUMAN,2,0,2
TVB67_HUMAN,2,0,2
TVB57_HUMAN,2,0,2
TVB23_HUMAN,2,0,2
HV145_HUMAN,1,1,3
HV349_HUMAN,1,1,3
KVD21_HUMAN,2,0,3
TVA14_HUMAN,2,0,2
TVB13_HUMAN,2,0,2
TVB66_HUMAN,2,0,2
TVB68_HUMAN,2,0,2
TVA83_HUMAN,1,0,1
TVA81_HUMAN,1,0,1
TVB71_HUMAN,2,0,2
TVA16_HUMAN,1,0,1
TVA19_HUMAN,2,2,3
POTEB_HUMAN,0,0,0
LV136_HUMAN,2,0,3
TRGV5_HUMAN,2,0,2
TVB9_HUMAN,2,0,2
HV601_HUMAN,1,1,3
HV315_HUMAN,1,1,3
HV321_HUMAN,1,1,3
HV226_HUMAN,1,1,3
HV373_HUMAN,1,1,3
HV781_HUMAN,1,1,3
HV374_HUMAN,1,1,3
HV343_HUMAN,1,1,3
LV949_HUMAN,2,0,3
HV372_HUMAN,1,1,3
KVD43_HUMAN,2,0,3
TVA2_HUMAN,2,0,2
TVAM2_HUMAN,2,0,1
TVA82_HUMAN,1,0,1
TVA12_HUMAN,2,0,1
TVA10_HUMAN,2,0,1
TVAM1_HUMAN,2,0,1
TVA3_HUMAN,1,0,1
TVAL1_HUMAN,1,1,1
TVA11_HUMAN,2,0,1
TVA5_HUMAN,2,0,1
TVA86_HUMAN,1,0,1
TVA39_HUMAN,2,0,1
TV381_HUMAN,2,0,2
TVAZ2_HUMAN,2,0,1
TVA41_HUMAN,1,0,1
TVA4_HUMAN,2,0,1
TVAL3_HUMAN,1,1,1
TVA24_HUMAN,2,0,1
TVA34_HUMAN,2,0,1
TVA20_HUMAN,2,0,1
TVA17_HUMAN,2,0,1
TVA25_HUMAN,2,0,1
TVA22_HUMAN,1,0,1
TVA21_HUMAN,2,0,1
TVA40_HUMAN,1,0,1
PAL4C_HUMAN,2,2,1
KVD13_HUMAN,2,0,3
TVBL4_HUMAN,2,0,2
HV69D_HUMAN,1,1,3
KV621_HUMAN,2,0,3
KVD20_HUMAN,2,0,4
KVD41_HUMAN,2,0,3
TRGV8_HUMAN,2,0,2
TRGV4_HUMAN,2,0,2
HV103_HUMAN,1,1,3
HV316_HUMAN,1,1,3
HV118_HUMAN,1,1,3
HV320_HUMAN,1,1,3
HV124_HUMAN,1,1,3
HV428_HUMAN,1,1,3
HV335_HUMAN,1,1,3
HV338_HUMAN,1,1,3
HV551_HUMAN,1,1,3
HV158_HUMAN,1,1,3
HV461_HUMAN,1,1,3
HV366_HUMAN,1,1,3
HV70D_HUMAN,1,1,3
KVD07_HUMAN,2,0,3
TVB54_HUMAN,2,0,2
KV108_HUMAN,2,0,3
KV224_HUMAN,2,0,3
KV109_HUMAN,2,0,3
KV106_HUMAN,2,0,3
KV112_HUMAN,2,0,4
HV692_HUMAN,1,1,3
LV539_HUMAN,2,0,3
HV741_HUMAN,1,1,3
HV64D_HUMAN,1,1,3
TVB69_HUMAN,2,0,2
HV5X1_HUMAN,1,1,3
TVB62_HUMAN,2,0,2
TVBJ1_HUMAN,2,0,2
TVB30_HUMAN,2,0,2
TVBK1_HUMAN,2,0,2
TVB27_HUMAN,2,0,2
TVB61_HUMAN,2,0,2
TVB77_HUMAN,2,0,2
TVBJ3_HUMAN,2,0,2
TVBJ2_HUMAN,2,0,2
DP2NB_HUMAN,0,0,0
MISFA_HUMAN,0,0,1
F237A_HUMAN,0,0,1
UB2L5_HUMAN,2,4,2
F237B_HUMAN,0,0,1
TVB76_HUMAN,2,0,2
TVB64_HUMAN,2,0,2
TVB78_HUMAN,2,0,2
TRDV1_HUMAN,3,0,2
TVB2_HUMAN,2,0,2
TVBL5_HUMAN,2,0,2
TVB74_HUMAN,2,0,2
TVB72_HUMAN,2,0,2
KDM4F_HUMAN,2,3,2
CPHXL_HUMAN,1,2,1
S72L2_HUMAN,2,2,1
GSTT4_HUMAN,1,1,2
PERC1_HUMAN,2,0,0
H2BK1_HUMAN,0,3,2
FXO3B_HUMAN,1,2,2
PLGRF_HUMAN,0,0,2
TR51G_HUMAN,3,2,1
H2AL3_HUMAN,1,3,2
PNT87_HUMAN,1,0,1
TSPY9_HUMAN,4,2,3
TVB42_HUMAN,2,0,2
TVB31_HUMAN,2,0,2
TVB41_HUMAN,2,0,2
TVB51_HUMAN,2,0,2
TVBK2_HUMAN,2,0,2
TVB43_HUMAN,2,0,2
SMI45_HUMAN,1,0,3
TVB55_HUMAN,2,0,2
TVB56_HUMAN,2,0,2
TVB58_HUMAN,2,0,2
TVBK3_HUMAN,2,0,2
TVB14_HUMAN,2,0,2
TVB28_HUMAN,2,1,2
TVB29_HUMAN,2,0,2
MIAC_HUMAN,2,0,0
GBG5B_HUMAN,1,1,1
KAL1L_HUMAN,0,1,2
FR1L5_HUMAN,1,1,2
TV382_HUMAN,2,0,2
TRDV2_HUMAN,2,0,1
TRDV3_HUMAN,3,0,2
DHR12_HUMAN,0,1,0
SHSA3_HUMAN,1,0,1
S66AL_HUMAN,0,1,1
CF119_HUMAN,0,0,3
KR231_HUMAN,0,0,2
CT202_HUMAN,0,0,0
IGS23_HUMAN,1,0,1
MT1DP_HUMAN,5,1,2
PRS38_HUMAN,1,1,1
PIPSL_HUMAN,1,1,2
BCLA3_HUMAN,1,2,2
DYTN_HUMAN,1,1,2
WDR27_HUMAN,0,0,1
TM213_HUMAN,0,0,1
HEAT9_HUMAN,1,0,0
SMCO3_HUMAN,0,0,1
HMX2_HUMAN,9,3,2
C144A_HUMAN,0,0,0
COLL1_HUMAN,3,1,1
DCD2B_HUMAN,1,0,2
OR2M5_HUMAN,1,2,1
CPED1_HUMAN,0,0,1
Z804B_HUMAN,0,1,1
KLRG2_HUMAN,0,1,1
DEN11_HUMAN,0,1,1
CTGEF_HUMAN,3,0,2
GRD2I_HUMAN,3,0,4
PI4P2_HUMAN,2,1,0
KRBA1_HUMAN,0,0,0
RGSL_HUMAN,0,0,1
F149A_HUMAN,0,0,0
CDHR4_HUMAN,2,1,1
DPPA5_HUMAN,1,1,1
GOG8I_HUMAN,1,0,3
PINLY_HUMAN,0,1,1
GOG8O_HUMAN,1,0,3
VWA3A_HUMAN,0,0,1
TR43B_HUMAN,3,2,1
GEMC1_HUMAN,4,1,1
KR87P_HUMAN,0,0,2
O6C74_HUMAN,0,2,1
U17L4_HUMAN,2,1,3
SYN1L_HUMAN,0,0,3
O5H15_HUMAN,0,3,1
TR49B_HUMAN,3,2,1
O6C68_HUMAN,0,2,1
GOG6B_HUMAN,1,0,3
ME3L1_HUMAN,6,2,1
TBC3B_HUMAN,0,1,1
ZN840_HUMAN,1,3,1
EPAB2_HUMAN,1,1,2
WDR97_HUMAN,0,0,0
PSAL_HUMAN,2,3,4
SWAHB_HUMAN,0,0,0
TBC3F_HUMAN,0,1,1
MRO2A_HUMAN,0,0,1
OR5K3_HUMAN,0,3,1
ANTRL_HUMAN,0,2,2
OR6C6_HUMAN,0,2,2
TM235_HUMAN,0,0,2
OR2W5_HUMAN,1,2,1
ZN316_HUMAN,1,3,1
DPRX_HUMAN,1,3,2
CFA73_HUMAN,3,1,2
MGT4D_HUMAN,4,1,5
ZSA5C_HUMAN,1,3,1
URAD_HUMAN,2,1,1
TRI64_HUMAN,3,2,1
SERC4_HUMAN,1,0,1
TV23A_HUMAN,2,0,1
ARL5C_HUMAN,3,2,1
O4C46_HUMAN,0,2,1
O5H14_HUMAN,0,3,1
ZN860_HUMAN,1,3,1
MOXD2_HUMAN,3,2,2
MANS4_HUMAN,3,1,1
TR64B_HUMAN,3,2,1
NCF1B_HUMAN,2,2,2
PRS29_HUMAN,1,1,1
O6C70_HUMAN,0,2,1
S15A5_HUMAN,3,2,1
AGAP5_HUMAN,0,3,0
RP1BL_HUMAN,3,3,2
ARGFX_HUMAN,1,3,2
ZSA5B_HUMAN,1,3,1
CMI2C_HUMAN,1,0,4
LRR3C_HUMAN,0,0,3
CD8B2_HUMAN,2,2,2
T238L_HUMAN,1,0,1
O6C65_HUMAN,0,2,1
RIM3C_HUMAN,2,1,3
TRI75_HUMAN,2,2,4
ZN233_HUMAN,0,3,1
ASB14_HUMAN,2,0,1
ZNF98_HUMAN,1,3,1
TSPY2_HUMAN,4,2,3
CC85C_HUMAN,1,0,3
RTL1_HUMAN,0,0,1
OR5H1_HUMAN,0,3,1
CGB1_HUMAN,1,1,2
RGPD3_HUMAN,1,0,2
S22AV_HUMAN,1,1,1
O6C75_HUMAN,0,2,1
O5B21_HUMAN,2,3,1
CF144_HUMAN,1,1,4
TR64C_HUMAN,3,2,1
TTC36_HUMAN,7,0,0
O2AG2_HUMAN,1,2,1
L37A2_HUMAN,0,0,1
ZFP92_HUMAN,1,3,1
TCPQL_HUMAN,1,3,1
CLD24_HUMAN,2,1,2
O6C76_HUMAN,0,2,1
OR5K4_HUMAN,0,3,1
L37A1_HUMAN,0,0,1
DBX1_HUMAN,3,2,2
O52A4_HUMAN,0,2,1
I4E1B_HUMAN,1,2,1
O4C45_HUMAN,0,2,1
ZN729_HUMAN,1,3,1
CXE1_HUMAN,4,1,1
ZN726_HUMAN,1,3,1
RIM3B_HUMAN,2,1,3
CC169_HUMAN,0,0,0
ZN716_HUMAN,1,3,1
ZAR1L_HUMAN,3,2,3
KNCN_HUMAN,0,0,5
LRIQ3_HUMAN,0,0,0
AN36A_HUMAN,0,0,0
CFA96_HUMAN,0,0,3
ZN839_HUMAN,0,1,0
ME3L2_HUMAN,6,2,1
CO062_HUMAN,4,1,4
YDJC_HUMAN,1,2,0
PP2D1_HUMAN,1,1,0
ZBBX_HUMAN,0,1,0
PRS47_HUMAN,1,1,1
HMSD_HUMAN,2,1,1
KRA97_HUMAN,0,0,2
PDZ1P_HUMAN,1,2,1
LEG16_HUMAN,2,2,0
ZN727_HUMAN,1,3,1
SERP3_HUMAN,1,1,1
KRA96_HUMAN,0,0,2
HIDE1_HUMAN,0,0,1
NCF1C_HUMAN,2,2,2
F1712_HUMAN,0,0,1
BTNLA_HUMAN,2,1,1
Z705E_HUMAN,1,3,1
RUXGL_HUMAN,2,1,11
FS2P1_HUMAN,2,2,1
CAN14_HUMAN,1,2,1
B3GT9_HUMAN,1,2,1
DB108_HUMAN,2,0,1
