Protein,Gene Ontology (biological process) Count,Gene Ontology (molecular function) Count,Gene Ontology (cellular component) Count
Q9D4E1_MOUSE,0,0,0
Q9D4E2_MOUSE,1,0,1
Q9D4F3_MOUSE,0,0,0
Q9D4F6_MOUSE,0,0,0
Q9D4F7_MOUSE,0,0,0
Q9D4G4_MOUSE,0,0,0
Q9D4G5_MOUSE,1,0,2
Q9D4H0_MOUSE,0,0,0
Q9D4I4_MOUSE,0,1,0
Q9D4I8_MOUSE,0,0,1
Q9D4J2_MOUSE,0,0,0
Q9D4J5_MOUSE,0,0,0
Q9D4J9_MOUSE,0,0,0
Q9D4K1_MOUSE,0,0,0
Q9D4K3_MOUSE,1,1,0
FACOS_MOUSE,0,0,0
Q9D4K6_MOUSE,1,1,1
Q9D4L6_MOUSE,0,2,0
Q9D4L8_MOUSE,0,0,0
Q9D4M2_MOUSE,0,0,0
Q9D4M3_MOUSE,0,0,0
Q9D4M5_MOUSE,0,0,0
Q9D4N0_MOUSE,0,0,0
Q9D4N2_MOUSE,0,0,0
Q9D4N6_MOUSE,0,0,0
Q9D4N7_MOUSE,0,2,0
Q9D4N8_MOUSE,0,0,0
Q9D4P2_MOUSE,0,0,0
Q9D4P3_MOUSE,0,0,0
Q9D4P9_MOUSE,0,0,0
Q9D4Q3_MOUSE,0,0,0
Q9D4Q4_MOUSE,0,0,0
Q9D4Q9_MOUSE,0,0,0
Q9D4R6_MOUSE,1,1,1
Q9D4R7_MOUSE,2,0,0
Q9D4S3_MOUSE,1,0,2
Q9D4S4_MOUSE,0,0,0
Q9D4S5_MOUSE,0,0,0
Q9D4S6_MOUSE,0,0,0
Q9D4S9_MOUSE,0,0,0
Q9D4T2_MOUSE,0,0,0
Q9D4T3_MOUSE,0,0,0
Q9D4T5_MOUSE,0,0,0
Q9D4T6_MOUSE,2,2,0
Q9D4U3_MOUSE,0,2,1
Q9D4U4_MOUSE,0,1,0
Q9D4U6_MOUSE,0,0,0
Q9D4U7_MOUSE,0,0,0
Q9D4U8_MOUSE,0,0,0
Q9D4U9_MOUSE,0,0,0
Q9D4V1_MOUSE,0,0,0
Q9D4W0_MOUSE,0,0,0
Q9D4W6_MOUSE,0,0,0
Q9D4W7_MOUSE,0,0,0
Q9D4X8_MOUSE,0,0,0
Q9D4X9_MOUSE,0,0,0
Q9D4Y1_MOUSE,0,0,0
Q9D4Y4_MOUSE,0,0,1
TM269_MOUSE,0,0,1
Q9D4Y9_MOUSE,0,0,1
Q9D4Z1_MOUSE,0,0,0
Q9D4Z3_MOUSE,0,0,0
Q9D4Z4_MOUSE,0,0,0
Q9D4Z5_MOUSE,0,0,0
Q9D4Z6_MOUSE,0,0,0
Q9D4Z7_MOUSE,0,0,0
Q9D4Z8_MOUSE,0,0,0
Q9D500_MOUSE,0,0,0
Q9D501_MOUSE,0,0,0
Q9D505_MOUSE,0,2,1
Q9D506_MOUSE,0,1,0
Q9D510_MOUSE,0,0,0
Q9D511_MOUSE,0,0,0
Q9D514_MOUSE,0,1,0
Q9D526_MOUSE,0,0,0
Q9D533_MOUSE,1,1,0
Q9D536_MOUSE,0,0,0
Q9D539_MOUSE,0,0,1
Q9D540_MOUSE,0,0,0
Q9D542_MOUSE,0,0,0
Q9D545_MOUSE,0,0,0
Q9D546_MOUSE,0,0,1
Q9D548_MOUSE,0,2,0
Q9D549_MOUSE,0,0,0
Q9D551_MOUSE,0,0,0
Q9D556_MOUSE,0,0,0
Q9D561_MOUSE,0,0,1
Q9D569_MOUSE,0,0,0
Q9D571_MOUSE,0,0,0
Q9D573_MOUSE,0,0,0
Q9D574_MOUSE,0,0,0
Q9D576_MOUSE,0,0,0
Q9D578_MOUSE,0,0,0
EFC10_MOUSE,0,1,0
Q9D583_MOUSE,0,0,0
Q9D586_MOUSE,0,0,0
Q9D590_MOUSE,0,0,0
Q9D592_MOUSE,0,0,1
Q9D595_MOUSE,0,1,0
Q9D599_MOUSE,0,2,1
Q9D5A2_MOUSE,1,2,0
Q9D5A4_MOUSE,0,0,0
Q9D5A6_MOUSE,0,0,0
Q9D5B4_MOUSE,0,0,0
Q9D5B6_MOUSE,0,0,0
Q9D5C0_MOUSE,0,0,0
Q9D5C1_MOUSE,0,0,0
Q9D5C3_MOUSE,0,0,0
Q9D5C5_MOUSE,0,0,0
Q9D5D0_MOUSE,0,0,0
Q9D5D4_MOUSE,0,0,0
Q9D5E1_MOUSE,0,0,0
Q9D5E3_MOUSE,0,1,0
Q9D5E5_MOUSE,0,0,0
Q9D5E6_MOUSE,0,0,0
Q9D5F2_MOUSE,0,0,0
Q9D5F3_MOUSE,0,2,0
Q9D5F6_MOUSE,0,0,0
Q9D5F7_MOUSE,0,0,0
Q9D5G0_MOUSE,0,1,0
Q9D5G1_MOUSE,0,0,0
Q9D5G2_MOUSE,0,2,0
Q9D5G7_MOUSE,0,0,0
Q9D5G8_MOUSE,0,0,0
Q9D5H1_MOUSE,0,0,0
Q9D5H2_MOUSE,2,1,0
Q9D5H7_MOUSE,0,0,0
Q9D5H9_MOUSE,0,0,0
Q9D5I1_MOUSE,0,0,0
Q9D5I8_MOUSE,0,0,0
Q9D5I9_MOUSE,0,0,0
Q9D5J3_MOUSE,0,0,0
Q9D5J5_MOUSE,0,1,0
Q9D5J7_MOUSE,0,0,0
Q9D5J8_MOUSE,0,1,0
Q9D5K0_MOUSE,0,0,0
Q9D5K6_MOUSE,1,2,0
Q9D5K7_MOUSE,0,0,0
Q9D5L1_MOUSE,0,0,0
Q9D5L2_MOUSE,0,0,0
Q9D5L9_MOUSE,0,0,0
Q9D5M0_MOUSE,0,0,0
Q9D5M3_MOUSE,0,0,0
Q9D5M4_MOUSE,0,0,0
Q9D5M9_MOUSE,0,0,0
Q9D5N2_MOUSE,0,0,0
Q9D5N3_MOUSE,0,0,0
Q9D5N9_MOUSE,0,0,0
Q9D5P0_MOUSE,0,0,0
Q9D5P1_MOUSE,1,0,1
Q9D5P7_MOUSE,0,0,0
Q9D5P8_MOUSE,0,0,0
Q9D5Q2_MOUSE,0,1,1
Q9D5Q4_MOUSE,0,0,0
Q9D5Q6_MOUSE,0,0,0
Q9D5Q7_MOUSE,0,0,1
Q9D5S6_MOUSE,0,0,0
Q9D5S8_MOUSE,0,0,0
Q9D5T2_MOUSE,0,0,0
Q9D5T6_MOUSE,0,0,0
Q9D5T8_MOUSE,0,0,0
Q9D5U4_MOUSE,0,0,0
Q9D5V1_MOUSE,0,0,0
Q9D5W2_MOUSE,0,0,0
Q9D5W3_MOUSE,0,0,0
TEX47_MOUSE,0,0,0
Q9D5X0_MOUSE,0,0,0
Q9D5X2_MOUSE,0,0,0
Q9D5X6_MOUSE,0,0,1
Q9D5X9_MOUSE,0,0,0
Q9D5Y2_MOUSE,0,0,0
Q9D5Z9_MOUSE,1,0,0
Q9D605_MOUSE,0,0,0
Q9D614_MOUSE,2,1,1
Q9D629_MOUSE,0,0,0
Q9D632_MOUSE,0,0,0
Q9D634_MOUSE,0,0,0
Q9D639_MOUSE,0,0,0
Q9D643_MOUSE,0,0,0
Q9D644_MOUSE,0,0,2
Q9D648_MOUSE,0,0,0
Q9D652_MOUSE,0,0,0
Q9D654_MOUSE,1,1,0
Q9D655_MOUSE,1,0,0
Q9D656_MOUSE,0,0,0
Q9D669_MOUSE,1,0,2
Q9D673_MOUSE,0,0,0
Q9D682_MOUSE,0,0,2
Q9D683_MOUSE,0,0,0
Q9D6A0_MOUSE,0,0,0
Q9D6A7_MOUSE,0,1,1
Q9D6B0_MOUSE,0,0,0
Q9D6B1_MOUSE,0,0,0
Q9D6B3_MOUSE,0,0,0
Q9D6C1_MOUSE,0,0,1
Q9D6C3_MOUSE,1,0,0
Q9D6C8_MOUSE,0,1,0
Q9D6D2_MOUSE,0,0,1
Q9D6D4_MOUSE,0,0,1
Q9D6D6_MOUSE,0,0,0
Q9D6E0_MOUSE,0,0,0
Q9D6E1_MOUSE,1,0,1
Q9D6E6_MOUSE,0,1,0
Q9D6F3_MOUSE,0,0,0
Q9D6F5_MOUSE,0,0,0
Q9D6F8_MOUSE,0,0,0
Q9D6G2_MOUSE,0,0,0
Q9D6G3_MOUSE,0,0,1
Q9D6H3_MOUSE,1,1,0
Q9D6H4_MOUSE,0,0,0
Q9D6I0_MOUSE,0,0,1
Q9D6I2_MOUSE,0,0,1
Q9D6J0_MOUSE,0,0,0
Q9D6J8_MOUSE,0,0,0
Q9D6K2_MOUSE,0,0,0
Q9D6N4_MOUSE,0,0,0
Q9D6P5_MOUSE,1,0,0
Q9D6P6_MOUSE,0,0,0
Q9D6P9_MOUSE,0,0,0
Q9D6Q1_MOUSE,0,0,0
Q9D6Q7_MOUSE,0,0,0
Q9D6R3_MOUSE,1,0,0
Q9D6R7_MOUSE,0,0,0
Q9D6S0_MOUSE,0,0,0
Q9D6S6_MOUSE,0,0,0
Q9D6S8_MOUSE,0,2,0
Q9D6T3_MOUSE,1,0,0
Q9D6T4_MOUSE,0,0,1
Q9D6U1_MOUSE,0,0,0
Q9D6V1_MOUSE,1,1,0
Q9D6X3_MOUSE,0,0,0
Q9D6X7_MOUSE,0,1,0
Q9D6X8_MOUSE,0,0,1
Q9D6Y3_MOUSE,0,0,1
Q9D6Z7_MOUSE,0,0,0
Q9D6Z9_MOUSE,0,0,2
Q9D705_MOUSE,0,0,1
Q9D714_MOUSE,0,0,0
Q9D717_MOUSE,0,0,0
Q9D719_MOUSE,0,0,0
Q9D721_MOUSE,0,0,0
Q9D725_MOUSE,0,0,0
PEX39_MOUSE,0,0,0
Q9D732_MOUSE,0,0,2
Q9D736_MOUSE,0,0,1
Q9D743_MOUSE,1,0,1
Q9D774_MOUSE,0,0,0
Q9D778_MOUSE,0,0,0
Q9D792_MOUSE,0,0,0
Q9D793_MOUSE,0,4,0
Q9D7A0_MOUSE,0,0,0
Q9D7A2_MOUSE,1,0,0
Q9D7B4_MOUSE,0,0,0
Q9D7C0_MOUSE,0,0,0
Q9D7C3_MOUSE,0,0,1
Q9D7D6_MOUSE,0,0,0
CS025_MOUSE,0,0,0
Q9D7E9_MOUSE,0,1,1
Q9D7F1_MOUSE,0,0,0
Q9D7G1_MOUSE,0,0,0
Q9D7H9_MOUSE,0,2,0
Q9D7I6_MOUSE,0,0,0
Q9D7K4_MOUSE,0,1,0
Q9D7L5_MOUSE,0,0,2
Q9D7M0_MOUSE,1,0,1
Q9D7M5_MOUSE,0,0,1
Q9D7M6_MOUSE,0,0,2
Q9D7N7_MOUSE,0,0,0
Q9D7P2_MOUSE,0,0,0
Q9D7P3_MOUSE,0,0,2
Q9D7Q2_MOUSE,0,0,0
Q9D7Q6_MOUSE,0,0,1
Q9D7Q7_MOUSE,0,0,0
Q9D7Q9_MOUSE,0,1,1
Q9D7R3_MOUSE,1,0,0
Q9D7T5_MOUSE,1,0,2
Q9D7V6_MOUSE,1,0,2
Q9D7V7_MOUSE,0,0,1
Q9D7W2_MOUSE,0,0,0
KCTD4_MOUSE,1,0,0
Q9D7Y1_MOUSE,0,0,0
Q9D7Y6_MOUSE,0,0,0
Q9D801_MOUSE,1,0,0
Q9D802_MOUSE,1,0,1
Q9D807_MOUSE,0,0,1
Q9D817_MOUSE,0,0,0
Q9D821_MOUSE,0,0,0
Q9D835_MOUSE,0,0,2
Q9D840_MOUSE,0,0,0
Q9D851_MOUSE,0,0,0
Q9D852_MOUSE,0,0,0
Q9D857_MOUSE,0,0,0
Q9D874_MOUSE,0,0,0
Q9D875_MOUSE,0,0,0
Q9D8A8_MOUSE,0,0,0
Q9D8A9_MOUSE,0,0,0
Q9D8B0_MOUSE,0,0,0
Q9D8D5_MOUSE,0,0,0
Q9D8D6_MOUSE,0,1,1
Q9D8D7_MOUSE,0,0,0
Q9D8E1_MOUSE,0,0,1
Q9D8E9_MOUSE,0,0,0
Q9D8F5_MOUSE,0,0,0
Q9D8G1_MOUSE,0,0,1
Q9D8I0_MOUSE,0,1,0
GLOD5_MOUSE,0,0,0
Q9D8I4_MOUSE,1,2,0
Q9D8K1_MOUSE,1,0,0
Q9D8K4_MOUSE,0,0,0
Q9D8K6_MOUSE,0,0,0
Q9D8K9_MOUSE,0,0,0
Q9D8L4_MOUSE,0,1,0
Q9D8L9_MOUSE,1,0,2
Q9D8Q5_MOUSE,0,0,0
Q9D8Q7_MOUSE,1,2,0
Q9D8S5_MOUSE,0,1,3
Q9D8U9_MOUSE,0,0,0
Q9D8W4_MOUSE,0,0,0
Q9D908_MOUSE,0,0,0
Q9D912_MOUSE,0,0,0
Q9D919_MOUSE,0,0,0
Q9D927_MOUSE,0,1,1
Q9D932_MOUSE,1,2,0
CK098_MOUSE,0,0,0
Q9D943_MOUSE,0,0,0
Q9D948_MOUSE,1,0,2
Q9D966_MOUSE,1,1,1
Q9D969_MOUSE,0,0,0
Q9D970_MOUSE,0,0,0
Q9D971_MOUSE,0,0,0
Q9D976_MOUSE,0,0,0
Q9D977_MOUSE,0,0,0
Q9D980_MOUSE,0,0,0
Q9D982_MOUSE,0,1,0
Q9D991_MOUSE,0,1,0
Q9D996_MOUSE,0,0,0
Q9D998_MOUSE,0,1,1
Q9D9A3_MOUSE,0,0,0
Q9D9A5_MOUSE,0,0,0
Q9D9A9_MOUSE,0,0,0
Q9D9B6_MOUSE,0,0,0
PRR30_MOUSE,0,0,0
Q9D9B8_MOUSE,1,0,2
Q9D9B9_MOUSE,0,0,0
Q9D9C0_MOUSE,0,1,0
Q9D9C2_MOUSE,0,0,0
Q9D9C3_MOUSE,0,0,0
CC182_MOUSE,1,0,0
Q9D9D2_MOUSE,0,0,0
Q9D9D6_MOUSE,0,0,0
Q9D9E1_MOUSE,0,2,0
Q9D9E3_MOUSE,0,0,0
Q9D9E9_MOUSE,0,0,0
Q9D9F1_MOUSE,0,0,0
Q9D9F7_MOUSE,0,0,0
Q9D9G4_MOUSE,0,0,0
Q9D9G6_MOUSE,0,1,1
Q9D9H0_MOUSE,0,0,0
Q9D9H1_MOUSE,0,1,2
Q9D9H5_MOUSE,0,0,0
Q9D9H7_MOUSE,0,0,2
Q9D9H9_MOUSE,0,0,0
Q9D9I0_MOUSE,0,0,0
Q9D9I3_MOUSE,0,0,0
Q9D9I7_MOUSE,0,0,0
Q9D9I8_MOUSE,0,0,0
Q9D9J4_MOUSE,0,0,0
Q9D9J6_MOUSE,0,0,0
Q9D9K1_MOUSE,0,0,0
Q9D9K4_MOUSE,0,0,0
Q9D9K5_MOUSE,0,0,1
Q9D9L1_MOUSE,0,0,0
Q9D9L2_MOUSE,1,0,1
Q9D9L3_MOUSE,0,0,0
Q9D9L6_MOUSE,0,0,0
Q9D9L9_MOUSE,0,0,0
Q9D9M3_MOUSE,0,0,0
PDZD9_MOUSE,0,0,0
Q9D9N0_MOUSE,0,0,0
Q9D9N1_MOUSE,0,0,0
Q9D9P0_MOUSE,0,0,0
Q9D9P1_MOUSE,0,0,2
Q9D9P6_MOUSE,0,0,0
Q9D9P7_MOUSE,0,0,0
Q9D9P9_MOUSE,2,0,2
LRC69_MOUSE,0,0,0
Q9D9Q2_MOUSE,0,0,0
Q9D9Q3_MOUSE,0,0,2
Q9D9Q7_MOUSE,0,0,0
Q9D9Q8_MOUSE,0,0,0
Q9D9S0_MOUSE,1,1,0
EVG1_MOUSE,0,0,0
RWD2A_MOUSE,0,0,0
Q9D9S4_MOUSE,0,0,0
Q9D9S6_MOUSE,1,1,0
Q9D9S9_MOUSE,0,0,0
Q9D9T3_MOUSE,1,0,0
Q9D9T7_MOUSE,0,0,0
Q9D9U5_MOUSE,0,0,0
Q9D9U7_MOUSE,0,0,1
Q9D9U8_MOUSE,0,1,1
Q9D9V5_MOUSE,0,0,0
Q9D9V6_MOUSE,0,0,0
Q9D9V9_MOUSE,0,1,0
Q9D9W3_MOUSE,0,0,0
F217A_MOUSE,0,0,0
Q9D9W9_MOUSE,0,0,0
Q9D9X3_MOUSE,1,1,0
Q9D9Y1_MOUSE,0,1,1
Q9D9Y4_MOUSE,0,0,0
Q9D9Y6_MOUSE,0,0,0
Q9D9Y7_MOUSE,0,0,1
Q9D9Y8_MOUSE,0,0,1
Q9D9Z2_MOUSE,0,1,0
Q9D9Z8_MOUSE,0,0,0
Q9D9Z9_MOUSE,0,0,0
Q9DA05_MOUSE,0,0,0
Q9DA12_MOUSE,0,0,0
Q9DA13_MOUSE,0,1,0
TSG13_MOUSE,0,0,0
Q9DA24_MOUSE,0,0,1
Q9DA27_MOUSE,0,0,0
Q9DA30_MOUSE,0,0,0
Q9DA31_MOUSE,0,0,0
Q9DA33_MOUSE,0,0,0
Q9DA35_MOUSE,0,1,1
CMIP1_MOUSE,0,0,1
Q9DA46_MOUSE,0,0,0
TM239_MOUSE,0,0,1
Q9DA51_MOUSE,0,0,0
Q9DA53_MOUSE,0,0,0
Q9DA56_MOUSE,0,0,0
Q9DA59_MOUSE,0,0,1
Q9DA62_MOUSE,0,0,0
CDRT4_MOUSE,0,0,0
Q9DA66_MOUSE,0,0,1
Q9DA67_MOUSE,0,1,1
Q9DA72_MOUSE,0,0,0
Q9DA74_MOUSE,0,0,0
Q9DA76_MOUSE,0,0,0
Q9DA78_MOUSE,0,1,0
Q9DA81_MOUSE,0,0,0
Q9DA82_MOUSE,0,0,0
Q9DA83_MOUSE,0,0,0
Q9DA84_MOUSE,0,0,0
Q9DA85_MOUSE,0,0,0
Q9DA88_MOUSE,0,0,0
Q9DA92_MOUSE,0,0,1
Q9DA95_MOUSE,0,0,1
Q9DA96_MOUSE,0,0,1
Q9DAA0_MOUSE,0,0,0
CD036_MOUSE,0,0,0
Q9DAA5_MOUSE,0,0,1
SMIP3_MOUSE,0,0,0
Q9DAA9_MOUSE,0,0,0
Q9DAB2_MOUSE,0,0,0
Q9DAB8_MOUSE,0,0,0
Q9DAC2_MOUSE,1,0,2
Q9DAC6_MOUSE,0,0,0
TTC32_MOUSE,0,0,0
Q9DAD2_MOUSE,0,0,0
Q9DAD3_MOUSE,0,0,0
Q9DAE1_MOUSE,0,1,0
Q9DAE2_MOUSE,0,1,1
LELP1_MOUSE,0,0,0
Q9DAE6_MOUSE,0,0,0
CA074_MOUSE,0,0,0
Q9DAE9_MOUSE,0,0,0
Q9DAF1_MOUSE,0,0,0
Q9DAF6_MOUSE,0,0,0
CD051_MOUSE,0,0,0
Q9DAG0_MOUSE,0,0,0
Q9DAG7_MOUSE,0,0,0
Q9DAH0_MOUSE,1,1,0
SCP2D_MOUSE,0,0,0
Q9DAH5_MOUSE,0,0,1
Q9DAH6_MOUSE,0,0,0
Q9DAH7_MOUSE,0,0,0
Q9DAH8_MOUSE,0,0,0
Q9DAI5_MOUSE,0,0,0
Q9DAI7_MOUSE,0,0,0
Q9DAJ0_MOUSE,1,1,1
Q9DAJ8_MOUSE,0,0,0
Q9DAK0_MOUSE,0,0,0
Q9DAK1_MOUSE,0,0,0
Q9DAK5_MOUSE,0,0,0
Q9DAL1_MOUSE,0,0,0
Q9DAL4_MOUSE,1,1,0
IQCF5_MOUSE,0,0,0
Q9DAL8_MOUSE,0,0,0
FA24L_MOUSE,0,0,1
Q9DAN0_MOUSE,0,0,0
Q9DAN2_MOUSE,0,1,1
Q9DAN5_MOUSE,1,2,0
Q9DAP3_MOUSE,2,1,0
Q9DAP4_MOUSE,0,0,0
Q9DAQ0_MOUSE,0,0,0
Q9DAQ2_MOUSE,0,0,0
Q9DAQ3_MOUSE,0,0,0
SPMA1_MOUSE,0,0,0
Q9DAQ6_MOUSE,0,0,0
Q9DAQ7_MOUSE,0,0,0
Q9DAQ8_MOUSE,0,0,0
Q9DAR5_MOUSE,0,0,0
Q9DAR6_MOUSE,0,0,0
Q9DAR8_MOUSE,0,0,0
Q9DAS0_MOUSE,0,0,0
Q9DAS3_MOUSE,0,0,0
Q9DAS5_MOUSE,0,0,0
Q9DAS7_MOUSE,0,0,0
Q9DAT0_MOUSE,0,0,0
Q9DAT4_MOUSE,0,0,0
Q9DAT6_MOUSE,0,0,0
Q9DAT7_MOUSE,0,0,0
Q9DAV2_MOUSE,1,2,1
Q9DAV5_MOUSE,1,0,0
Q9DAV6_MOUSE,1,1,1
Q9DAW8_MOUSE,0,1,0
Q9DAX3_MOUSE,0,0,0
Q9DAX4_MOUSE,0,0,0
Q9DAY0_MOUSE,0,0,0
Q9DAY1_MOUSE,0,0,0
Q9DAY4_MOUSE,0,0,0
Q9DAY6_MOUSE,1,0,2
Q9DAZ3_MOUSE,0,0,0
Q9DAZ7_MOUSE,0,1,1
Q9DB01_MOUSE,0,1,0
Q9DB06_MOUSE,0,0,0
Q9DB19_MOUSE,0,0,0
Q9DB24_MOUSE,0,1,0
Q9DB36_MOUSE,0,2,2
Q9DB48_MOUSE,0,2,0
F216A_MOUSE,0,0,0
Q9DB68_MOUSE,0,0,0
Q9DB92_MOUSE,0,0,0
Q9DB93_MOUSE,2,0,0
Q9DBC9_MOUSE,1,1,0
Q9DBE3_MOUSE,0,1,0
Q9DBE7_MOUSE,0,1,0
Q9DBF3_MOUSE,2,2,0
Q9DBH4_MOUSE,0,2,0
Q9DBI3_MOUSE,0,0,0
Q9DBJ2_MOUSE,0,0,0
Q9DBM8_MOUSE,0,1,0
Q9DBN7_MOUSE,0,1,0
Q9DBP6_MOUSE,0,1,0
Q9DBQ8_MOUSE,1,1,0
Q9DBT1_MOUSE,1,3,0
Q9DBT6_MOUSE,0,1,1
Q9DBV8_MOUSE,0,2,0
Q9DBZ2_MOUSE,1,0,0
Q9DC08_MOUSE,0,1,0
Q9DC38_MOUSE,0,0,0
Q9DC47_MOUSE,1,1,1
Q9DC73_MOUSE,0,0,0
Q9DC80_MOUSE,0,0,0
Q9DC83_MOUSE,0,0,1
Q9DC90_MOUSE,0,0,0
Q9DCA0_MOUSE,1,0,0
Q9DCA9_MOUSE,0,0,0
Q9DCC0_MOUSE,0,1,1
Q9DCD9_MOUSE,0,0,0
Q9DCE6_MOUSE,1,0,1
Q9DCF0_MOUSE,0,0,0
Q9DCG4_MOUSE,2,0,1
Q9DCH0_MOUSE,0,0,0
Q9DCI2_MOUSE,0,0,1
Q9DCJ6_MOUSE,0,1,0
Q9DCL1_MOUSE,0,1,0
Q9DCN4_MOUSE,1,2,1
Q9DCP4_MOUSE,0,0,1
Q9DCP6_MOUSE,0,0,0
Q9DCQ5_MOUSE,0,0,0
Q9DCR0_MOUSE,0,1,2
MTL26_MOUSE,0,0,0
Q9DCU8_MOUSE,1,0,1
Q9DCX4_MOUSE,0,0,0
Q9DCX6_MOUSE,0,0,0
Q9DCZ2_MOUSE,0,0,0
Q9DD12_MOUSE,0,1,1
Q9EP65_MOUSE,0,0,2
Q9EP70_MOUSE,0,0,0
Q9EP76_MOUSE,1,1,1
Q9EP92_MOUSE,1,0,2
Q9EP94_MOUSE,0,1,1
Q9EPA3_MOUSE,1,1,1
Q9EPB2_MOUSE,1,1,1
Q9EPB6_MOUSE,1,1,1
Q9EPC4_MOUSE,1,1,1
Q9EPG4_MOUSE,0,2,1
Q9EPG5_MOUSE,0,2,1
Q9EPG7_MOUSE,0,0,1
Q9EPJ7_MOUSE,0,1,1
Q9EPK0_MOUSE,0,0,1
Q9EPK3_MOUSE,0,0,0
Q9EPM7_MOUSE,1,1,1
Q9EPM8_MOUSE,1,1,1
Q9EPQ5_MOUSE,0,1,0
Q9EPR0_MOUSE,1,1,0
Q9EPV7_MOUSE,0,0,0
Q9EPW6_MOUSE,0,1,0
Q9EPW7_MOUSE,0,0,1
Q9EPX6_MOUSE,0,0,0
Q9EPX7_MOUSE,0,0,1
Q9EPX9_MOUSE,0,1,0
Q9EPY3_MOUSE,0,2,1
Q9EPY4_MOUSE,0,2,1
Q9EPY5_MOUSE,0,2,1
Q9EPY6_MOUSE,0,2,1
Q9EPY7_MOUSE,0,2,1
Q9EPY9_MOUSE,0,2,1
Q9EPZ0_MOUSE,0,2,1
Q9EPZ1_MOUSE,0,2,1
Q9EPZ3_MOUSE,1,1,1
Q9EQ02_MOUSE,2,1,2
Q9EQ12_MOUSE,0,0,0
Q9EQ13_MOUSE,1,1,0
Q9EQ26_MOUSE,1,0,0
Q9EQ27_MOUSE,1,0,0
Q9EQ29_MOUSE,0,0,0
Q9EQ53_MOUSE,1,0,1
Q9EQ54_MOUSE,1,0,1
Q9EQ55_MOUSE,1,0,1
Q9EQ56_MOUSE,1,0,1
Q9EQ57_MOUSE,1,0,1
Q9EQ58_MOUSE,1,0,1
Q9EQ62_MOUSE,0,1,1
Q9EQ63_MOUSE,0,1,1
Q9EQ65_MOUSE,0,1,1
Q9EQ67_MOUSE,0,1,1
Q9EQ68_MOUSE,0,0,0
Q9EQ69_MOUSE,0,1,1
Q9EQ82_MOUSE,1,0,1
Q9EQA3_MOUSE,0,2,1
Q9EQA8_MOUSE,0,2,1
Q9EQC8_MOUSE,1,0,1
Q9EQD6_MOUSE,0,1,1
Q9EQD7_MOUSE,0,1,1
Q9EQE6_MOUSE,0,0,0
Q9EQH6_MOUSE,0,0,0
Q9EQK2_MOUSE,1,0,1
Q9EQK3_MOUSE,1,0,1
Q9EQM2_MOUSE,0,1,1
Q9EQM8_MOUSE,0,0,1
Q9EQN6_MOUSE,0,0,0
Q9EQN8_MOUSE,0,3,1
Q9EQR1_MOUSE,0,0,0
Q9EQS7_MOUSE,0,0,0
Q9EQU6_MOUSE,0,0,1
Q9EQU7_MOUSE,0,0,1
Q9EQU8_MOUSE,0,0,1
Q9EQU9_MOUSE,0,0,1
Q9EQV0_MOUSE,0,0,1
Q9EQV1_MOUSE,0,0,1
Q9EQV2_MOUSE,0,0,0
Q9EQV3_MOUSE,0,0,0
Q9EQX5_MOUSE,1,2,1
Q9EQX8_MOUSE,0,0,0
Q9EQY4_MOUSE,0,0,0
Q9EQY9_MOUSE,0,0,1
Q9ER11_MOUSE,0,4,1
Q9ER49_MOUSE,0,0,0
Q9ER50_MOUSE,0,0,0
Q9ER51_MOUSE,0,0,0
Q9ER52_MOUSE,0,0,0
Q9ER77_MOUSE,0,1,1
Q9ER78_MOUSE,0,1,1
Q9ER82_MOUSE,0,0,0
Q9ER83_MOUSE,0,0,0
Q9ER84_MOUSE,0,0,0
Q9ER85_MOUSE,0,0,0
Q9ER86_MOUSE,0,0,0
Q9ER87_MOUSE,0,0,0
Q9ER89_MOUSE,1,1,3
Q9ER90_MOUSE,0,0,0
Q9ER91_MOUSE,1,0,0
Q9ER92_MOUSE,0,1,1
Q9ER94_MOUSE,0,1,0
Q9ERD2_MOUSE,0,1,0
Q9ERF8_MOUSE,0,0,0
Q9ERJ0_MOUSE,0,0,0
Q9ERJ1_MOUSE,0,0,0
Q9ERJ2_MOUSE,0,0,0
Q9ERJ3_MOUSE,0,0,0
Q9ERJ4_MOUSE,0,0,1
Q9ERK6_MOUSE,0,0,1
Q9ERM1_MOUSE,0,0,0
Q9ERM4_MOUSE,1,0,0
Q9ERP2_MOUSE,0,0,1
Q9ERQ0_MOUSE,0,0,0
Q9ERR3_MOUSE,0,0,0
Q9ERR4_MOUSE,0,0,0
Q9ERR5_MOUSE,0,0,0
Q9ERT0_MOUSE,0,0,0
Q9ERT4_MOUSE,1,1,1
Q9ERT5_MOUSE,1,1,1
Q9ERV9_MOUSE,0,1,1
Q9ERW4_MOUSE,0,2,1
Q9ERW8_MOUSE,0,2,1
Q9ERX2_MOUSE,0,2,1
Q9ERX6_MOUSE,0,2,1
Q9ERX8_MOUSE,0,0,1
Q9ERY0_MOUSE,0,2,1
Q9ERY2_MOUSE,0,2,1
Q9ERY3_MOUSE,0,2,1
Q9ERY7_MOUSE,0,1,1
Q9ERZ2_MOUSE,0,0,0
Q9ES25_MOUSE,0,0,0
Q9ES61_MOUSE,0,0,1
Q9ES69_MOUSE,0,0,0
Q9ES79_MOUSE,0,0,1
